425010;Diebstahl - besonders schwerer Fall;37021
425020;.... gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1270
425300;... von Fahrrädern;383
425310;Diebstahl - besonders schwerer Fall;362
425320;.... gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;21
425400;... von Schusswaffen;48
425410;Diebstahl - besonders schwerer Fall;39
425420;.... gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;9
425500;... von unbaren Zahlungsmitteln;746
425510;Diebstahl - besonders schwerer Fall;668
425520;.... gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;78
426*00;Ladendiebstahl;15886
426000;schwerer Ladendiebstahl;15886
426010;Diebstahl - besonders schwerer Fall;11894
426020;.... gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;3992
435*00;Wohnungseinbruchdiebstahl § 244 Abs. 1 Nr. 3 StGB darunter:;144117
435000;(Sonstiges) Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 StGB;81377
435400;... von Schusswaffen;212
435500;... von unbaren Zahlungsmitteln;1242
435800;... von Antiquitäten, Kunst- und sakralen Gegenständen;86
436*00;Tageswohnungseinbruch;61200
436000;(Sonstiges) Tageswohnungseinbruch ;60252
436400;... von Schusswaffen;113
436500;... von unbaren Zahlungsmitteln;792
436800;... von Antiquitäten, Kunst- und sakralen Gegenständen;43
440*00;in/aus Boden-, Kellerräumen und Waschküchen;85061
440000;"Sonstiger - ""schwerer"" Diebstahl in/aus Boden-, Kellerräumen, Waschküchen";61682
440010;Diebstahl - besonders schwerer Fall;61464
440020;.... gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;218
440300;... von Fahrrädern;23379
440310;Diebstahl - besonders schwerer Fall;23265
440320;.... gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;114
445*00;in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen;18601
445000;"Sonstiger - ""schwerer"" Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen";18299
445010;Diebstahl - besonders schwerer Fall;17983
445020;.... gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;316
445100;... von Kraftwagen;190
445110;Diebstahl - besonders schwerer Fall;182
445120;.... gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;8
445500;... von unbaren Zahlungsmitteln;112
445510;Diebstahl - besonders schwerer Fall;104
445520;.... gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;8
450*00;Diebstahl unter erschwerenden Umständen an/aus Kraftfahrzeugen;199479
450000;.. an/aus Kraftfahrzeugen von sonstigem Gut;189844
450010;... Diebstahl - besonders schwerer Fall;188027
450020;... gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1817
450500;.. aus Kraftfahrzeugen von unbaren Zahlungsmitteln;9635
450510;... Diebstahl - besonders schwerer Fall;9558
450520;... Gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;77
471000;von Betäubungsmitteln aus Apotheken;166
471010;Diebstahl - besonders schwerer Fall;161
471020;.... gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;5
472000;von Betäubungsmitteln aus Arztpraxen;146
472010;Diebstahl - besonders schwerer Fall;143
472020;.... gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;3
473000;von Betäubungsmitteln aus Krankenhäusern;65
473010;Diebstahl - besonders schwerer Fall;62
473020;.... gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;3
474000;von Betäubungsmitteln bei Herstellern und Großhändlern;1
474010;Diebstahl - besonders schwerer Fall;1
